instance,n,instance_seed,method,search_seed,feasible,distance,makespan,tardiness,late_orders,batches,used_pickers,on_time_rate,objective,preprocessing_seconds,optimization_seconds,validation_seconds,total_seconds
synthetic-n20-seed404,20,404,B3,2,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.0020290999964345247,0.007303300000785384,0.00032079999800771475,0.010109899998496985
synthetic-n20-seed404,20,404,B3,3,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.0032978999988699798,0.008392600000661332,0.00034610000147949904,0.012559700000565499
synthetic-n20-seed404,20,404,B3,4,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.0016531000001123175,0.007771600001433399,0.0003663000024971552,0.010281300001224736
synthetic-n20-seed404,20,404,B3,5,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.0017826000002969522,0.0069422000015038066,0.0003327000013086945,0.009530999999697087
synthetic-n20-seed404,20,404,B3,6,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.002269299999170471,0.007097200003045145,0.00032279999868478626,0.010140499998669839
synthetic-n20-seed404,20,404,B3,7,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.002105600000504637,0.007016999999905238,0.00032110000029206276,0.009895999999571359
synthetic-n20-seed404,20,404,B3,8,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.0020392000005813316,0.007290499997907318,0.00032590000046184286,0.010118800000782358
synthetic-n20-seed404,20,404,B3,9,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.0030380999996850733,0.01409369999964838,0.0010034000006271526,0.019168599999829894
synthetic-n20-seed404,20,404,B3,10,True,704.0,10.746666666666666,19.318164150535218,11,5,3,0.44999999999999996,0.617933038964371,0.0033470999987912364,0.007192400000349153,0.00034299999970244244,0.011346300001605414
synthetic-n20-seed404,20,404,LNS,1,True,664.0,9.406666666666666,28.618264503671853,16,5,3,0.19999999999999996,0.5776654579784888,0.0023594999984197784,0.17085469999801717,0.0003328000020701438,0.17398939999839058
synthetic-n20-seed404,20,404,LNS,2,True,616.0,9.473333333333333,21.45319536951257,15,5,3,0.25,0.548015143384561,0.0017809000019042287,0.20021170000109123,0.0003630999999586493,0.20279569999911473
synthetic-n20-seed404,20,404,LNS,3,True,624.0,9.266666666666667,17.904442382086334,12,6,3,0.4,0.5423044224446965,0.0018340999995416496,0.1844868000007409,0.00033999999868683517,0.1871498000000429
synthetic-n20-seed404,20,404,LNS,4,True,616.0,9.28,21.092846973254556,14,5,3,0.30000000000000004,0.5428120229230585,0.001875499998277519,0.18086030000267783,0.00032670000291545875,0.18350859999918612
synthetic-n20-seed404,20,404,LNS,5,True,624.0,9.493333333333334,30.683252319421644,15,5,3,0.25,0.5636142984548744,0.0020149999982095324,0.21011489999727928,0.0003462999993644189,0.2129480000003241
synthetic-n20-seed404,20,404,LNS,6,True,600.0,8.946666666666665,25.91424503845772,13,6,3,0.35,0.5330500068473687,0.00236149999909685,0.18222210000021732,0.0003407000003790017,0.18538139999873238
synthetic-n20-seed404,20,404,LNS,7,True,656.0,9.006666666666668,21.694757435909892,13,6,3,0.35,0.555550485431744,0.0018788999987009447,0.18659389999811538,0.00034299999970244244,0.18925949999902514
synthetic-n20-seed404,20,404,LNS,8,True,600.0,9.54,22.391825365305372,12,5,3,0.4,0.5433211134371204,0.0018468000016582664,0.17413160000069183,0.00035989999742014334,0.1767970000000787
synthetic-n20-seed404,20,404,LNS,9,True,616.0,9.36,20.358676791410907,14,5,3,0.30000000000000004,0.5438777907937581,0.0018227000000479165,0.1749506999985897,0.00033350000012433156,0.1775759999982256
synthetic-n20-seed404,20,404,LNS,10,True,624.0,9.18,26.87502826123864,16,6,3,0.19999999999999996,0.5512129066222184,0.0021534000006795395,0.1889788000007684,0.00033089999851654284,0.1918974000000162
synthetic-n20-seed404,20,404,ALNS,1,True,584.0,9.76,21.24111524893597,14,5,3,0.30000000000000004,0.5398300950043331,0.0018860000018321443,0.22754910000003292,0.0003324999997857958,0.23026129999925615
synthetic-n20-seed404,20,404,ALNS,2,True,600.0,9.760000000000002,23.63637400339376,14,5,3,0.30000000000000004,0.5502691053599275,0.0019242000016674865,0.20139059999928577,0.00031970000054570846,0.20409550000113086
synthetic-n20-seed404,20,404,ALNS,3,True,592.0,9.54,21.139617110520753,12,5,3,0.4,0.5380344259875904,0.0018500000005587935,0.1717873999987205,0.0003623000011430122,0.17468840000219643
synthetic-n20-seed404,20,404,ALNS,4,True,616.0,9.68,21.890903786243925,13,5,3,0.35,0.553641733426492,0.001892800002678996,0.18632870000146795,0.0003403999980946537,0.18905330000052345
synthetic-n20-seed404,20,404,ALNS,5,True,608.0,10.833333333333334,22.049209307465063,12,4,3,0.4,0.578484514764102,0.0021030999996582977,0.19511769999735407,0.0003088000012212433,0.19795950000116136
synthetic-n20-seed404,20,404,ALNS,6,True,600.0,8.826666666666666,22.664511164134716,14,6,3,0.30000000000000004,0.5260956323097973,0.0018686000003071968,0.19037829999797395,0.0003752000011445489,0.19324970000161557
synthetic-n20-seed404,20,404,ALNS,7,True,656.0,9.006666666666668,21.694757435909892,13,6,3,0.35,0.555550485431744,0.0025278000030084513,0.24183090000224183,0.0003262000027461909,0.2453899000029196
synthetic-n20-seed404,20,404,ALNS,8,True,632.0,9.68,23.89626069541128,17,5,3,0.15000000000000002,0.563600805518558,0.0018407999996270519,0.20132609999927809,0.00031549999766866677,0.20392699999865727
synthetic-n20-seed404,20,404,ALNS,9,True,608.0,9.293333333333333,27.860654865041,18,5,3,0.09999999999999998,0.5477255851205469,0.0017512000013084617,0.18719530000089435,0.00038860000131535344,0.18979010000111884
synthetic-n20-seed404,20,404,ALNS,10,True,608.0,9.473333333333333,17.855695585245005,14,5,3,0.30000000000000004,0.5398415879765341,0.001790999998775078,0.19496159999835072,0.0004161000033491291,0.19765819999884116
synthetic-n20-seed404,20,404,VNS,1,True,664.0,9.826666666666666,22.29691939215032,14,5,3,0.30000000000000004,0.5802241173685411,0.0021682000005966984,0.04771459999756189,0.0003359000002092216,0.0507090999999491
synthetic-n20-seed404,20,404,VNS,2,True,584.0,9.54,18.684798549708788,12,5,3,0.4,0.5312674205838172,0.0020407999982126057,0.0437153999992006,0.00034109999978682026,0.04660359999979846
synthetic-n20-seed404,20,404,VNS,3,True,592.0,10.433333333333334,23.156919392150307,14,4,3,0.30000000000000004,0.5625100155349763,0.002072000002954155,0.03838199999881908,0.0003332999986014329,0.04126499999983935
synthetic-n20-seed404,20,404,VNS,4,True,584.0,10.2,22.216919392150313,14,4,3,0.30000000000000004,0.5518633349639765,0.002056299999821931,0.04389219999939087,0.00033650000113993883,0.04674759999761591
synthetic-n20-seed404,20,404,VNS,5,True,664.0,9.52,26.06890094904942,14,5,3,0.30000000000000004,0.5773174805191635,0.0019390000015846454,0.04694250000102329,0.0003298999981780071,0.04966500000227825
synthetic-n20-seed404,20,404,VNS,6,True,680.0,10.066666666666666,24.925290052776592,12,5,3,0.4,0.5968584894993304,0.0017674999980954453,0.05020130000048084,0.00033030000122380443,0.05275619999883929
synthetic-n20-seed404,20,404,VNS,7,True,664.0,9.933333333333334,24.86424911157117,14,5,3,0.30000000000000004,0.5860102609588342,0.002122500001860317,0.043614800000796095,0.00033909999910974875,0.04674449999947683
synthetic-n20-seed404,20,404,VNS,8,True,568.0,10.066666666666666,24.356919392150317,14,4,3,0.30000000000000004,0.5437244133427387,0.0017106000013882294,0.06339660000230651,0.000563299996429123,0.06627909999951953
synthetic-n20-seed404,20,404,VNS,9,True,688.0,9.926666666666666,26.23449046754734,12,5,3,0.4,0.5987687517395867,0.0028431999999156687,0.0452992999998969,0.0005437999971036334,0.04949720000149682
synthetic-n20-seed404,20,404,VNS,10,True,640.0,10.253333333333334,20.17327100499343,13,5,3,0.35,0.5768779763770787,0.00217279999924358,0.049021900002117036,0.0003322000011394266,0.05205059999934747
synthetic-n20-seed405,20,405,B0,1,True,632.0,11.420000000000002,32.46734477898431,15,4,3,0.25,0.7140504156143962,0.0016258000032394193,1.0600000678095967e-05,0.0003104999996139668,0.0024088000027404632
synthetic-n20-seed405,20,405,B2,1,True,568.0,11.166666666666668,22.435137715040415,12,4,3,0.4,0.6582594237074183,0.0017023999971570447,0.002834300001268275,0.0004195000001345761,0.005429199998616241
synthetic-n20-seed405,20,405,B3,1,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.0018381000008957926,0.006018899999617133,0.00043820000064442866,0.008920700001908699
synthetic-n20-seed405,20,405,B3,2,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.001957699998456519,0.005871600002137711,0.00030560000232071616,0.008654799999931129
synthetic-n20-seed405,20,405,B3,3,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.002613799999380717,0.005938599999353755,0.00031820000003790483,0.009327899999334477
synthetic-n20-seed405,20,405,B3,4,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.0017000000007101335,0.005960200000117766,0.0003012999986822251,0.008402499999647262
synthetic-n20-seed405,20,405,B3,5,True,568.0,10.746666666666668,22.059578994913995,12,4,3,0.4,0.6454521284357803,0.0019416999966779258,0.005846199997904478,0.0002996000002895016,0.008541699997294927
synthetic-n20-seed405,20,405,B3,6,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.0023087000008672476,0.005887600000278326,0.00032899999860092066,0.009081700001843274
synthetic-n20-seed405,20,405,B3,7,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.00184830000216607,0.0063722000013513025,0.0003113000020675827,0.008981500002846587
synthetic-n20-seed405,20,405,B3,8,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.003111199999693781,0.005856399999174755,0.0002963999977509957,0.009698799996840535
synthetic-n20-seed405,20,405,B3,9,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.0019596999991335906,0.006191299999045441,0.0002961999998660758,0.008915599999454571
synthetic-n20-seed405,20,405,B3,10,True,568.0,10.746666666666668,22.059578994914,12,4,3,0.4,0.6454521284357803,0.001866300000983756,0.0062706999997317325,0.0003083000010519754,0.008891299999959301
synthetic-n20-seed405,20,405,LNS,1,True,504.0,7.873333333333334,18.366206860062782,13,5,3,0.35,0.5224381869215238,0.0016458999998576473,0.19356560000233003,0.0003159000007144641,0.19598229999974137
synthetic-n20-seed405,20,405,LNS,2,True,520.0,7.706666666666666,19.283916166221196,15,5,3,0.25,0.527351576375461,0.002260799999930896,0.17291370000020834,0.0003311000000394415,0.1760361999986344
synthetic-n20-seed405,20,405,LNS,3,True,512.0,7.553333333333334,20.313323020673273,12,5,3,0.4,0.5201589332745841,0.0016629000019747764,0.20478880000155186,0.00033120000080089085,0.20725920000040787
synthetic-n20-seed405,20,405,LNS,4,True,512.0,7.466666666666667,15.932705810503307,11,5,3,0.44999999999999996,0.5112360632461204,0.0018902999981946778,0.1917998000026273,0.00038389999826904386,0.19457649999822024
synthetic-n20-seed405,20,405,LNS,5,True,520.0,7.86,14.022703436529197,14,5,3,0.30000000000000004,0.5241487946138945,0.002126800001860829,0.2283462999985204,0.0003491000024951063,0.23131959999955143
synthetic-n20-seed405,20,405,LNS,6,True,560.0,8.14,16.40367170224961,12,5,3,0.4,0.5568934888174149,0.0016990000003715977,0.17747950000193669,0.0003460000007180497,0.17997190000096452
synthetic-n20-seed405,20,405,LNS,7,True,528.0,7.773333333333333,14.977747505396772,13,5,3,0.35,0.5272323468264465,0.001934100000653416,0.18810769999981858,0.0003313999986858107,0.1908450000009907
synthetic-n20-seed405,20,405,LNS,8,True,528.0,7.86,14.766719919292463,11,5,3,0.44999999999999996,0.5294540423127703,0.0018637000030139461,0.17792669999835198,0.00030870000045979396,0.18056330000035814
synthetic-n20-seed405,20,405,LNS,9,True,512.0,8.326666666666668,14.91390728817952,11,5,3,0.44999999999999996,0.534851360207119,0.0036194999993313104,0.19379740000294987,0.0003222999985155184,0.1981884999986505
synthetic-n20-seed405,20,405,LNS,10,True,536.0,7.760000000000001,20.06307047511583,14,5,3,0.30000000000000004,0.5384842375788673,0.0017594000019016676,0.20652400000108173,0.00031859999944572337,0.20916729999953532
synthetic-n20-seed405,20,405,ALNS,1,True,512.0,7.68,15.369198013464704,14,5,3,0.30000000000000004,0.5166405566343691,0.0018850999986170791,0.20890779999899678,0.00031969999690772966,0.21154509999905713
synthetic-n20-seed405,20,405,ALNS,2,True,536.0,9.073333333333334,20.800975103641107,13,4,3,0.35,0.5778954624696903,0.0020889999977953266,0.1764543000026606,0.0003022999990207609,0.17931699999826378
synthetic-n20-seed405,20,405,ALNS,3,True,504.0,7.920000000000001,15.498441916484943,11,5,3,0.44999999999999996,0.5196150234506475,0.0017750000006344635,0.1825578999996651,0.0003263000035076402,0.18517160000192234
synthetic-n20-seed405,20,405,ALNS,4,True,504.0,7.420000000000001,14.806802108621255,13,5,3,0.35,0.5040113459727378,0.0017787000033422373,0.17923979999977746,0.0003099000023212284,0.18177439999999478
synthetic-n20-seed405,20,405,ALNS,5,True,504.0,7.706666666666666,12.267967334656534,12,5,3,0.4,0.5086734863104035,0.00266389999887906,0.16010969999842928,0.00032780000037746504,0.16355389999807812
synthetic-n20-seed405,20,405,ALNS,6,True,560.0,8.006666666666666,22.59697952469405,15,5,3,0.25,0.562040367328474,0.0018807000014930964,0.22587410000051023,0.00033769999936339445,0.22867630000109784
synthetic-n20-seed405,20,405,ALNS,7,True,520.0,7.706666666666667,16.714970700644187,15,5,3,0.25,0.5236023856784718,0.0019737000002351124,0.22700829999666894,0.00031879999733064324,0.22974360000080196
synthetic-n20-seed405,20,405,ALNS,8,True,504.0,7.526666666666667,16.795857590325436,14,5,3,0.30000000000000004,0.5100276752416192,0.001775099997757934,0.15061649999915971,0.00030450000122073106,0.15317399999912595
synthetic-n20-seed405,20,405,ALNS,9,True,504.0,7.473333333333334,20.971314219058698,15,5,3,0.25,0.5145647300607473,0.0023377999968943186,0.21957389999806765,0.0003300000025774352,0.22270120000030147
synthetic-n20-seed405,20,405,ALNS,10,True,544.0,7.953333333333333,16.571529848044293,13,5,3,0.35,0.5432511162713679,0.0018764999986160547,0.2001555000024382,0.00033260000054724514,0.20281959999920218
synthetic-n20-seed405,20,405,VNS,1,True,528.0,8.886666666666667,17.21474861068898,15,4,3,0.25,0.5629936833295972,0.0018269000029249582,0.041306499999336665,0.0003524999992805533,0.043934000001172535
synthetic-n20-seed405,20,405,VNS,2,True,536.0,8.033333333333333,18.00721253914392,12,5,3,0.4,0.543462067016542,0.0017593000011402182,0.041727200001332676,0.0003312999979243614,0.0443145999997796
synthetic-n20-seed405,20,405,VNS,3,True,536.0,7.84,18.1370906240812,15,5,3,0.25,0.5380084934880404,0.001877399998193141,0.037137799998163246,0.00036609999733627774,0.03994549999697483
synthetic-n20-seed405,20,405,VNS,4,True,528.0,8.706666666666667,17.657609205976726,16,4,3,0.19999999999999996,0.5583860659847165,0.0017698000010568649,0.03853520000120625,0.00032669999927747995,0.04112959999838495
synthetic-n20-seed405,20,405,VNS,5,True,528.0,8.666666666666668,17.839796371171435,15,4,3,0.25,0.5574844126939907,0.0022982999980740715,0.03926819999833242,0.00032479999936185777,0.04233349999776692
synthetic-n20-seed405,20,405,VNS,6,True,520.0,8.766666666666667,18.306463037838093,15,4,3,0.25,0.5568649255751354,0.002451399999699788,0.04095990000132588,0.00030419999893638305,0.04421020000154385
synthetic-n20-seed405,20,405,VNS,7,True,528.0,9.306666666666667,16.73798850529252,15,4,3,0.25,0.5745570807239397,0.0017031999996106606,0.03923500000018976,0.00033540000003995374,0.04188770000109798
synthetic-n20-seed405,20,405,VNS,8,True,536.0,9.213333333333333,17.608304033977525,15,4,3,0.25,0.577322387353427,0.0022315999995043967,0.04491989999951329,0.00031859999944572337,0.047911800000292715
synthetic-n20-seed405,20,405,VNS,9,True,536.0,9.573333333333334,19.365836994996467,14,4,3,0.30000000000000004,0.5903952609100805,0.0022499999977299012,0.05791749999843887,0.00030980000155977905,0.06096550000074785
synthetic-n20-seed405,20,405,VNS,10,True,528.0,8.766666666666667,17.653753485258417,16,4,3,0.19999999999999996,0.560131752323423,0.0017351000024063978,0.04221210000105202,0.00033540000003995374,0.044793200002459344
synthetic-n50-seed401,50,401,B0,1,True,1744.0,25.299999999999997,199.57975832891194,31,10,3,0.38,0.7192568533146013,0.0024109000005410053,1.3500000932253897e-05,0.0006609999982174486,0.0037049000020488165
synthetic-n50-seed401,50,401,B2,1,True,1368.0,21.580000000000002,92.3820826636904,25,10,3,0.5,0.5701324703202966,0.0023259000008692965,0.02032150000013644,0.000545599999895785,0.023896099999547005
synthetic-n50-seed401,50,401,B3,1,True,1368.0,20.69333333333333,92.65534275886544,23,10,3,0.54,0.5585224378464735,0.0021643000000040047,0.02853300000060699,0.0006261999988055322,0.031967499999154825
synthetic-n50-seed401,50,401,B3,2,True,1368.0,20.52,99.6666718683226,23,10,3,0.54,0.55808624876684,0.002947599998151418,0.028182899997773347,0.0005390000005718321,0.0322983000005479
synthetic-n50-seed401,50,401,B3,3,True,1368.0,20.52,99.6666718683226,23,10,3,0.54,0.55808624876684,0.0022616999995079823,0.02772209999966435,0.0005339000017556828,0.03118259999973816
synthetic-n50-seed401,50,401,B3,4,True,1368.0,20.69333333333333,92.65534275886544,23,10,3,0.54,0.5585224378464735,0.0023685999985900708,0.029138499998225598,0.0007816999968781602,0.0329743000002054
synthetic-n50-seed401,50,401,B3,5,True,1368.0,20.893333333333334,94.09671017781001,22,10,3,0.56,0.5615372909212942,0.0023619000021426473,0.029027299999142997,0.0005851999994774815,0.03257860000303481
synthetic-n50-seed401,50,401,B3,6,True,1368.0,20.52,100.70090019865907,25,10,3,0.5,0.5583587727010525,0.002678500000911299,0.028227200000401353,0.0006180000018503051,0.03212609999900451
synthetic-n50-seed401,50,401,B3,7,True,1368.0,20.893333333333334,94.38639902509888,24,10,3,0.52,0.5616136252684059,0.0021559999986493494,0.02952229999937117,0.0005487000016728416,0.032833599998411955
synthetic-n50-seed401,50,401,B3,8,True,1368.0,20.886666666666667,100.27149409386844,23,10,3,0.54,0.5630765400867027,0.002193300002545584,0.028041300000040792,0.0005989999990561046,0.03149960000155261
synthetic-n50-seed401,50,401,B3,9,True,1368.0,20.726666666666667,92.62200942553216,23,10,3,0.54,0.558952828711647,0.002360500002396293,0.02873600000020815,0.0005561999969359022,0.03226630000062869
synthetic-n50-seed401,50,401,B3,10,True,1368.0,20.886666666666667,93.61239381640151,23,10,3,0.54,0.5613218364562766,0.0023374999982479494,0.03041970000049332,0.0005467000009957701,0.03391700000065612
synthetic-n50-seed401,50,401,LNS,1,True,1296.0,18.726666666666667,115.61004648214667,26,9,3,0.48,0.5248983534585279,0.00225759999739239,1.0000681999990775,0.000547699997696327,1.0035250000000815
synthetic-n50-seed401,50,401,LNS,2,True,1240.0,18.653333333333332,118.40008285826431,23,9,3,0.54,0.5139639934201629,0.0023995000010472722,1.0000547000017832,0.0006042999993951526,1.0037405000002764
synthetic-n50-seed401,50,401,LNS,3,True,1328.0,19.253333333333334,107.51040650136656,24,10,3,0.52,0.5358192236895858,0.002379499997914536,1.0001053999985743,0.0005750999989686534,1.003694799997902
synthetic-n50-seed401,50,401,LNS,4,True,1272.0,18.673333333333336,109.37975491696382,25,9,3,0.5,0.5179668079743162,0.0024150000026565976,1.000069000001531,0.0005926999983785208,1.0037498000019696
synthetic-n50-seed401,50,401,LNS,5,True,1304.0,19.12,99.09141595664445,25,11,3,0.5,0.5272569274861278,0.00225499999942258,1.0000958999989962,0.0005481999978655949,1.003611700001784
synthetic-n50-seed401,50,401,LNS,6,True,1288.0,19.386666666666663,103.10241562651692,26,9,3,0.48,0.5287691352373927,0.002312000000529224,1.0000774000000092,0.0005396999986260198,1.003546700001607
synthetic-n50-seed401,50,401,LNS,7,True,1336.0,19.946666666666665,113.41258831515165,27,10,3,0.45999999999999996,0.5480383543283288,0.0022382000024663284,1.0000877999991644,0.0005810000002384186,1.003546500000084
synthetic-n50-seed401,50,401,LNS,8,True,1312.0,18.9,117.01489108650685,26,10,3,0.48,0.5306103470970476,0.0021286999981384724,1.000084599996626,0.0005400999980338383,1.0033683000001474
synthetic-n50-seed401,50,401,LNS,9,True,1280.0,19.14666666666667,96.18479744076335,27,10,3,0.45999999999999996,0.5222552036222856,0.0031613999999535736,1.0000638000019535,0.0005516000019269995,1.0043996999993396
synthetic-n50-seed401,50,401,LNS,10,True,1248.0,19.053333333333335,95.16974588636873,21,10,3,0.5800000000000001,0.514641836719684,0.0022250000001804437,1.0000889999973879,0.0005696000007446855,1.003532599999744
synthetic-n50-seed401,50,401,ALNS,1,True,1344.0,19.88,108.92268305696302,24,10,3,0.52,0.5475059468716902,0.003491100000246661,1.000096100000519,0.0005318000003171619,1.0047273999989557
synthetic-n50-seed401,50,401,ALNS,2,True,1240.0,18.653333333333332,118.40008285826431,23,9,3,0.54,0.5139639934201629,0.002452599997923244,1.000513700000738,0.001402800000505522,1.0058605999984138
synthetic-n50-seed401,50,401,ALNS,3,True,1312.0,20.84,95.80191980904972,25,10,3,0.5,0.5505805786444897,0.005926600002567284,1.0006167999999889,0.00537619999886374,1.0148700999998255
synthetic-n50-seed401,50,401,ALNS,4,True,1328.0,20.166666666666664,118.40935304217538,23,10,3,0.54,0.5507245236125042,0.014019199999893317,1.0001455000019632,0.0013375000016822014,1.0169367000016791
synthetic-n50-seed401,50,401,ALNS,5,True,1304.0,19.12,99.09141595664445,25,11,3,0.5,0.5272569274861278,0.004668999998102663,1.0003302000004624,0.0014104999972914811,1.0082722999977705
synthetic-n50-seed401,50,401,ALNS,6,True,1288.0,19.386666666666663,103.10241562651692,26,9,3,0.48,0.5287691352373927,0.007272099999681814,1.000147199996718,0.0014995000019553117,1.010837599998922
synthetic-n50-seed401,50,401,ALNS,7,True,1320.0,21.026666666666664,106.75133446896989,26,10,3,0.48,0.5574542282589381,0.013647600000695093,1.001656100001128,0.0028214000012667384,1.0277802999989945
synthetic-n50-seed401,50,401,ALNS,8,True,1392.0,20.706666666666667,101.19826735375031,25,11,3,0.5,0.5655363635756661,0.010527599999477388,1.0001417999992555,0.001451299998734612,1.0136681000003591
synthetic-n50-seed401,50,401,ALNS,9,True,1280.0,19.14666666666667,96.18479744076335,27,10,3,0.45999999999999996,0.5222552036222856,0.011433699997724034,1.0006020000000717,0.0017632999988563824,1.0155494999999064
synthetic-n50-seed401,50,401,ALNS,10,True,1336.0,19.206666666666667,100.52345645822855,20,10,3,0.6,0.5348923380287444,0.007361399999354035,1.0001878000002762,0.0015529000011156313,1.010897500000283
synthetic-n50-seed401,50,401,VNS,1,True,1360.0,19.613333333333333,103.68290435860276,23,10,3,0.54,0.5456699501801123,0.00811239999893587,0.29117799999949057,0.0010546999983489513,0.3017686000021058
synthetic-n50-seed401,50,401,VNS,2,True,1368.0,19.706666666666667,100.73098767865004,24,10,3,0.52,0.5476508466966583,0.0066710999999486376,0.4426789999997709,0.005421799996838672,0.4561738999982481
synthetic-n50-seed401,50,401,VNS,3,True,1368.0,19.533333333333335,106.16523146178388,26,10,3,0.48,0.5467990883610766,0.010486499999387888,0.24863729999924544,0.0015198000000964385,0.2620013999985531
synthetic-n50-seed401,50,401,VNS,4,True,1312.0,19.14,112.37036685763256,25,10,3,0.5,0.5325485488812706,0.005927800000790739,0.32013300000107847,0.0030280999999376945,0.3305657999990217
synthetic-n50-seed401,50,401,VNS,5,True,1344.0,19.25333333333333,115.07342666487911,25,10,3,0.5,0.5408702183537936,0.014346399999340065,0.3275566999982402,0.012907200001791352,0.3611038000017288
synthetic-n50-seed401,50,401,VNS,6,True,1336.0,19.64666666666667,98.94151481082758,25,10,3,0.5,0.5402725905590735,0.016669600001478102,0.35121060000165016,0.0027241999996476807,0.3739564999996219
synthetic-n50-seed401,50,401,VNS,7,True,1328.0,19.14666666666667,95.95647146378705,26,10,3,0.48,0.5313693506010713,0.01018340000155149,0.3256280000023253,0.002430700002150843,0.3412649000019883
synthetic-n50-seed401,50,401,VNS,8,True,1320.0,19.35333333333333,99.01406239723296,24,10,3,0.52,0.5333688689075802,0.007296600000699982,0.323821300000418,0.0029862000010325573,0.33648010000251816
synthetic-n50-seed401,50,401,VNS,9,True,1328.0,19.433333333333334,98.8541570742691,23,10,3,0.54,0.5359098035506933,0.00798170000052778,0.5093989000015426,0.0026710000020102598,0.5244133999985934
synthetic-n50-seed401,50,401,VNS,10,True,1320.0,19.566666666666666,107.78270852229424,27,10,3,0.45999999999999996,0.538490163450855,0.014593999996577622,0.4121000000013737,0.0023849999997764826,0.4307874999976775
synthetic-n50-seed402,50,402,B0,1,True,2024.0,27.75333333333333,200.48505450190754,32,11,3,0.36,0.7148254594848044,0.006334699999570148,3.179999839630909e-05,0.0016116000006149989,0.010309699999197619
synthetic-n50-seed402,50,402,B2,1,True,1576.0,23.05333333333333,99.49915629633615,23,10,3,0.54,0.5603365300211757,0.012164899999334011,0.07806649999838555,0.001822600002924446,0.09487499999886495
synthetic-n50-seed402,50,402,B3,1,True,1576.0,22.63333333333333,97.92084070921244,22,10,3,0.56,0.5549129615400025,0.012719999998807907,0.13270600000032573,0.006769200001144782,0.1584885000011127
synthetic-n50-seed402,50,402,B3,2,True,1576.0,22.63333333333333,97.92084070921246,22,10,3,0.56,0.5549129615400025,0.011359199997968972,0.14692060000015772,0.006725300001562573,0.17201650000060908
synthetic-n50-seed402,50,402,B3,3,True,1576.0,23.05333333333333,99.11417404254578,22,10,3,0.56,0.5602440529003997,0.006360499999573221,0.1313717999983055,0.0027704999993147794,0.1483364999985497
synthetic-n50-seed402,50,402,B3,4,True,1576.0,22.63333333333333,97.92084070921246,22,10,3,0.56,0.5549129615400025,0.013020599999435944,0.15558940000119037,0.0038659999991068617,0.17485120000128518
synthetic-n50-seed402,50,402,B3,5,True,1576.0,22.63333333333333,97.92084070921244,22,10,3,0.56,0.5549129615400025,0.012206600000354229,0.18053839999993215,0.0017716000002110377,0.19711539999843808
synthetic-n50-seed402,50,402,B3,6,True,1576.0,23.05333333333333,99.11417404254578,22,10,3,0.56,0.5602440529003997,0.023036700000375276,0.10700600000200211,0.0014836000009381678,0.13330349999887403
synthetic-n50-seed402,50,402,B3,7,True,1576.0,22.433333333333334,123.43662260325038,25,10,3,0.5,0.5586400290139487,0.00899790000039502,0.1350270000002638,0.001614499997231178,0.14763490000041202
synthetic-n50-seed402,50,402,B3,8,True,1576.0,22.63333333333333,97.92084070921246,22,10,3,0.56,0.5549129615400025,0.008548600002541207,0.09920200000124169,0.002789199999824632,0.11827700000139885
synthetic-n50-seed402,50,402,B3,9,True,1576.0,22.63333333333333,97.92084070921246,22,10,3,0.56,0.5549129615400025,0.00727280000137398,0.16910160000043106,0.0015496999985771254,0.18194900000162306
synthetic-n50-seed402,50,402,B3,10,True,1576.0,22.43333333333333,110.64869340005828,23,10,3,0.54,0.5555682228157282,0.017435400000977097,0.16116350000083912,0.002379100002144696,0.1857266000006348
synthetic-n50-seed402,50,402,LNS,1,True,1552.0,21.92666666666667,104.82458835104629,22,10,3,0.56,0.5441312821871213,0.013832700002240017,1.0003131999983452,0.0019941000027756672,1.0208607000022312
synthetic-n50-seed402,50,402,LNS,2,True,1536.0,21.86,117.9847630222096,26,10,3,0.48,0.54385675525177,0.01950840000063181,1.0002529000012146,0.00210739999965881,1.02504670000053
